Project_ID,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC
PRJ3-01492,0.2459,53,1,1,1,0.8026,0.9381,Complete,2026-09-13,400058400
PRJ3-01493,-0.0533,-15,0,0,0,1.0563,1.0192,Complete,2021-09-26,125522100
PRJ3-01494,-0.0009,9,0,0,0,1.0009,0.9801,Complete,2025-07-02,56423500
PRJ3-01495,0.1235,-13,1,0,1,0.89,1.0114,Complete,2026-08-15,94621500
PRJ3-01496,0.1036,34,1,1,1,0.9062,0.9536,Complete,2026-12-11,76101700
PRJ3-01497,0.0057,8,0,0,0,0.9943,0.9874,Complete,2022-03-31,100088200
PRJ3-01498,0.0617,-7,0,0,0,0.9419,1.008,Complete,2026-10-24,161070600
PRJ3-01499,0.1419,-6,1,0,1,0.8758,1.0076,Complete,2026-03-02,103252000
PRJ3-01500,0.0494,-16,0,0,0,0.9529,1.0195,Complete,2023-07-13,64773400
PRJ3-01501,-0.0258,28,0,0,0,1.0264,0.9775,Complete,2025-05-31,116351700
PRJ3-01502,-0.08,10,0,0,0,1.087,0.9866,Complete,2023-02-28,257057100
PRJ3-01503,0.0328,-11,0,0,0,0.9682,1.0084,Complete,2025-11-29,751037100
PRJ3-01504,0.1276,19,1,0,1,0.8868,0.9731,Complete,2022-05-13,81047500
PRJ3-01505,0.0133,-25,0,0,0,0.9869,1.0243,Complete,2026-07-10,147490700
PRJ3-01506,-0.0174,-21,0,0,0,1.0177,1.028,Complete,2020-10-21,96239400
PRJ3-01507,0.0603,-9,0,0,0,0.9431,1.0114,Complete,2021-01-18,238660500
PRJ3-01508,0.1424,-21,1,0,1,0.8754,1.0326,Complete,2024-08-23,70085700
PRJ3-01509,0.1443,29,1,0,1,0.8739,0.9756,Complete,2024-02-08,224354300
PRJ3-01510,-0.0724,0,0,0,0,1.0781,1.0,Complete,2021-11-26,135832900
PRJ3-01511,0.0232,-1,0,0,0,0.9773,1.0018,Complete,2026-04-01,81432800
PRJ3-01512,0.0769,8,0,0,0,0.9286,0.9935,Complete,2023-08-25,284958600
PRJ3-01513,0.0382,3,0,0,0,0.9632,0.9967,Complete,2021-08-31,186977300
PRJ3-01514,0.049,-19,0,0,0,0.9533,1.0207,Complete,2020-12-27,140173200
PRJ3-01515,0.0271,-25,0,0,0,0.9736,1.0277,Complete,2021-05-08,121448700
PRJ3-01516,0.0339,46,0,1,1,0.9673,0.9318,Complete,2022-02-06,215656900
PRJ3-01517,0.0185,-25,0,0,0,0.9818,1.0221,Complete,2024-03-14,186841500
PRJ3-01518,0.1336,-5,1,0,1,0.8821,1.0056,Complete,2027-02-03,411461500
PRJ3-01519,0.0485,63,0,1,1,0.9537,0.954,Complete,2027-08-19,187390000
PRJ3-01520,0.068,32,0,1,1,0.9364,0.9738,Complete,2026-07-22,40503500
PRJ3-01521,0.0446,33,0,1,1,0.9573,0.9698,Complete,2021-07-16,258293900
PRJ3-01522,0.1181,-11,1,0,1,0.8944,1.0121,Complete,2021-10-02,287333100
PRJ3-01523,0.0105,5,0,0,0,0.9896,0.9936,Complete,2023-07-03,185914700
PRJ3-01524,0.0165,-25,0,0,0,0.9838,1.0476,Complete,2025-11-16,71785000
PRJ3-01525,0.1865,55,1,1,1,0.8428,0.9505,Complete,2025-05-10,69487200
PRJ3-01526,0.1284,12,1,0,1,0.8862,0.9854,Complete,2025-08-21,179850300
PRJ3-01527,0.0784,4,0,0,0,0.9273,0.9963,Complete,2025-04-25,291547000
PRJ3-01528,0.0512,38,0,1,1,0.9513,0.9592,Complete,2021-06-06,129214200
PRJ3-01529,0.0778,46,0,1,1,0.9278,0.893,Complete,2023-02-09,39092400
PRJ3-01530,0.0509,-14,0,0,0,0.9516,1.0146,Complete,2025-08-02,179413300
PRJ3-01531,0.0485,-17,0,0,0,0.9537,1.0138,Complete,2025-09-25,125123600
PRJ3-01532,0.0268,11,0,0,0,0.9739,0.9843,Complete,2024-01-16,44650100
PRJ3-01533,0.0906,-25,0,0,0,0.9169,1.036,Complete,2022-09-03,56092800
PRJ3-01534,0.0409,-17,0,0,0,0.9607,1.0127,Complete,2026-08-17,95233200
PRJ3-01535,0.0998,-11,0,0,0,0.9093,1.0102,Complete,2021-03-25,450495300
PRJ3-01536,0.0696,33,0,1,1,0.9349,0.9758,Complete,2023-04-10,269321000
PRJ3-01537,0.132,-1,1,0,1,0.8834,1.0008,Complete,2025-09-15,407252300
PRJ3-01538,0.1451,-5,1,0,1,0.8733,1.0058,Complete,2024-11-04,32050500
PRJ3-01539,0.0276,3,0,0,0,0.9731,0.9949,Complete,2024-08-21,30530200
PRJ3-01540,-0.0198,14,0,0,0,1.0202,0.9864,Complete,2022-11-22,113022400
PRJ3-01541,0.0452,-25,0,0,0,0.9567,1.0254,Complete,2026-08-15,207050800
PRJ3-01542,0.0708,-3,0,0,0,0.9339,1.005,Complete,2020-02-26,50007800
PRJ3-01543,0.0219,28,0,0,0,0.9786,0.9683,Complete,2021-04-11,213398700
PRJ3-01544,0.0926,14,0,0,0,0.9153,0.9857,Complete,2024-07-12,285040300
PRJ3-01545,-0.0703,-25,0,0,0,1.0757,1.0297,Complete,2023-12-23,253304200
PRJ3-01546,0.0392,12,0,0,0,0.9622,0.9791,Complete,2021-10-17,30035100
PRJ3-01547,0.0837,14,0,0,0,0.9227,0.9881,Complete,2027-07-11,118827000
PRJ3-01548,0.0136,12,0,0,0,0.9866,0.9798,Complete,2023-07-20,194832900
PRJ3-01549,0.101,5,1,0,1,0.9083,0.9959,Complete,2021-11-07,263808100
PRJ3-01550,0.1849,42,1,1,1,0.844,0.9551,Complete,2025-08-02,217087300
PRJ3-01551,0.1789,49,1,1,1,0.8482,0.9448,Complete,2022-09-28,218081700
PRJ3-01552,0.1335,46,1,1,1,0.8823,0.9557,Complete,2021-08-19,181011700
PRJ3-01553,-0.0013,13,0,0,0,1.0013,0.9794,Complete,2024-01-08,28183200
PRJ3-01554,0.0023,21,0,0,0,0.9977,0.9785,Complete,2026-01-25,419126900
PRJ3-01555,0.0888,15,0,0,0,0.9185,0.9886,Complete,2021-03-15,417739600
PRJ3-01556,-0.0116,-9,0,0,0,1.0117,1.0117,Complete,2022-01-12,115347800
PRJ3-01557,0.0773,6,0,0,0,0.9282,0.9947,Complete,2024-02-04,118973600
PRJ3-01558,0.1602,-23,1,0,1,0.8619,1.023,Complete,2023-02-03,60886900
PRJ3-01559,-0.0618,-10,0,0,0,1.0658,1.009,Complete,2022-08-17,221375400
PRJ3-01560,0.0297,17,0,0,0,0.9711,0.9845,Complete,2021-06-16,367178600
PRJ3-01561,0.2021,46,1,1,1,0.8319,0.9688,Complete,2026-01-14,641118300
PRJ3-01562,0.107,35,1,1,1,0.9034,0.9662,Complete,2023-03-26,224477400
PRJ3-01563,0.0992,19,0,0,0,0.9098,0.9804,Complete,2025-11-15,130699900
PRJ3-01564,0.1501,2,1,0,1,0.8695,0.9981,Complete,2027-03-20,81099400
PRJ3-01565,0.0391,20,0,0,0,0.9624,0.9809,Complete,2026-06-21,82412400
PRJ3-01566,0.0348,-25,0,0,0,0.9664,1.0273,Complete,2024-11-19,113923500
PRJ3-01567,0.1609,18,1,0,1,0.8614,0.974,Complete,2024-04-07,185195900
PRJ3-01568,0.0075,-25,0,0,0,0.9926,1.0297,Complete,2026-12-28,270039600
PRJ3-01569,0.04,32,0,1,1,0.9615,0.9719,Complete,2025-07-25,80974800
PRJ3-01570,0.0757,4,0,0,0,0.9296,0.9954,Complete,2026-07-01,163646000
PRJ3-01571,0.0437,2,0,0,0,0.9581,0.9978,Complete,2020-12-25,139324200
PRJ3-01572,0.0022,53,0,1,1,0.9978,0.9182,Complete,2026-05-19,128275500
PRJ3-01573,0.0812,18,0,0,0,0.9249,0.9861,Complete,2025-02-18,208044200
PRJ3-01574,0.1064,20,1,0,1,0.9038,0.977,Complete,2021-11-09,263319600
PRJ3-01575,0.0356,-6,0,0,0,0.9656,1.0055,Complete,2024-10-09,42062400
PRJ3-01576,-0.016,41,0,1,1,1.0163,0.9651,Complete,2020-12-30,362352400
PRJ3-01577,-0.0048,-24,0,0,0,1.0048,1.0544,Complete,2020-04-09,21113800
PRJ3-01578,-0.0483,-8,0,0,0,1.0507,1.0155,Complete,2023-01-30,55335000
PRJ3-01579,0.1217,2,1,0,1,0.8915,0.9985,Complete,2026-10-11,168079200
PRJ3-01580,0.075,10,0,0,0,0.9302,0.9882,Complete,2025-04-19,528883900
PRJ3-01581,0.1244,40,1,1,1,0.8893,0.9547,Complete,2024-01-20,186655700
PRJ3-01582,0.0212,-25,0,0,0,0.9792,1.0359,Complete,2025-10-14,38668400
PRJ3-01583,0.0887,4,0,0,0,0.9186,0.9969,Complete,2022-08-20,157578200
PRJ3-01584,-0.0001,46,0,1,1,1.0001,0.9364,Complete,2026-01-25,38624600
PRJ3-01585,0.0644,0,0,0,0,0.9395,1.0,Complete,2022-01-26,180663500
PRJ3-01586,-0.0517,11,0,0,0,1.0545,0.9866,Complete,2026-08-15,82088100
PRJ3-01587,0.0001,35,0,1,1,0.9999,0.9422,Complete,2021-02-17,67403300
PRJ3-01588,0.0926,-10,0,0,0,0.9153,1.0318,Complete,2024-02-25,50634700
PRJ3-01589,0.0574,34,0,1,1,0.9457,0.9647,Complete,2026-06-30,126917100
PRJ3-01590,0.0463,25,0,0,0,0.9557,0.9638,Complete,2022-01-28,31482100
PRJ3-01591,0.0359,73,0,1,1,0.9653,0.9399,Complete,2024-06-06,252278100
PRJ3-01592,0.0606,-13,0,0,0,0.9428,1.0112,Complete,2025-11-29,460939300
PRJ3-01593,0.0178,3,0,0,0,0.9826,0.9978,Complete,2025-09-03,324620500
PRJ3-01594,0.1239,7,1,0,1,0.8897,0.9938,Complete,2024-09-11,171625300
PRJ3-01595,0.0838,36,0,1,1,0.9227,0.945,Complete,2022-09-05,93304600
PRJ3-01596,0.0682,3,0,0,0,0.9361,0.9967,Complete,2024-11-13,259890300
PRJ3-01598,0.1095,-14,1,0,1,0.9013,1.0138,Complete,2026-01-15,97297200
PRJ3-01599,0.0569,32,0,1,1,0.9461,0.9707,Complete,2023-12-04,165693500
PRJ3-01600,0.0971,30,0,1,1,0.9115,0.9709,Complete,2023-08-15,288450000
PRJ3-01601,0.1359,36,1,1,1,0.8803,0.9561,Complete,2021-12-12,188587400
PRJ3-01602,0.0051,36,0,1,1,0.9949,0.9596,Complete,2020-07-27,39458300
PRJ3-01603,0.0105,41,0,1,1,0.9896,0.9444,Complete,2022-12-25,121522200
PRJ3-01604,0.1376,19,1,0,1,0.8791,0.9788,Complete,2024-02-17,72263600
PRJ3-01605,0.1187,-2,1,0,1,0.8939,1.0029,Complete,2024-12-09,56164200
PRJ3-01606,0.0963,-13,0,0,0,0.9122,1.0129,Complete,2024-06-23,187920600
PRJ3-01607,0.0721,-15,0,0,0,0.9328,1.0221,Complete,2023-08-22,137595900
PRJ3-01608,-0.0399,-22,0,0,0,1.0416,1.0373,Complete,2022-03-28,25395000
PRJ3-01609,0.0687,16,0,0,0,0.9357,0.9749,Complete,2024-01-31,60854600
PRJ3-01610,0.0941,17,0,0,0,0.914,0.9835,Complete,2023-11-10,95560000
PRJ3-01611,0.1647,30,1,1,1,0.8586,0.9722,Complete,2024-12-19,368923100
PRJ3-01612,0.0296,-7,0,0,0,0.9713,1.007,Complete,2020-09-05,425591300
PRJ3-01613,0.1094,21,1,0,1,0.9014,0.9737,Complete,2024-01-18,45261800
PRJ3-01614,0.1273,3,1,0,1,0.887,0.9954,Complete,2020-07-27,44751900
PRJ3-01615,0.141,-7,1,0,1,0.8764,1.0062,Complete,2024-12-01,335590600
PRJ3-01616,0.0596,-13,0,0,0,0.9437,1.0131,Complete,2023-02-15,259752500
PRJ3-01617,-0.0047,-8,0,0,0,1.0047,1.0179,Complete,2025-04-05,91298300
PRJ3-01618,0.1241,36,1,1,1,0.8896,0.9724,Complete,2023-04-11,197969100
PRJ3-01619,-0.0501,5,0,0,0,1.0528,0.9943,Complete,2022-03-15,78045200
PRJ3-01620,0.1189,45,1,1,1,0.8937,0.9275,Complete,2020-02-05,38313100
PRJ3-01621,0.1079,-2,1,0,1,0.9026,1.0028,Complete,2022-01-28,44601300
PRJ3-01622,0.1522,-25,1,0,1,0.8679,1.051,Complete,2023-07-05,166893900
PRJ3-01623,0.1695,10,1,0,1,0.8551,0.9858,Complete,2024-11-07,171521000
PRJ3-01624,0.0914,11,0,0,0,0.9162,0.9845,Complete,2026-11-04,25363800
PRJ3-01625,0.0632,49,0,1,1,0.9406,0.9521,Complete,2024-04-07,322114900
PRJ3-01626,0.0701,-3,0,0,0,0.9345,1.0028,Complete,2020-09-02,101570800
PRJ3-01627,-0.0121,10,0,0,0,1.0122,0.9883,Complete,2025-08-14,123126600
PRJ3-01628,0.1002,3,1,0,1,0.9089,0.9966,Complete,2023-02-21,52603500
PRJ3-01629,0.0419,20,0,0,0,0.9598,0.9544,Complete,2024-05-14,43729400
PRJ3-01630,-0.006,-12,0,0,0,1.006,1.0121,Complete,2026-12-19,179853300
PRJ3-01631,0.1166,44,1,1,1,0.8956,0.9612,Complete,2021-02-23,240048600
PRJ3-01632,0.0248,21,0,0,0,0.9758,0.9843,Complete,2025-06-12,102504000
PRJ3-01633,0.0235,-5,0,0,0,0.977,1.0074,Complete,2020-09-15,137860700
PRJ3-01634,-0.0275,14,0,0,0,1.0283,0.9715,Complete,2026-03-01,82305100
PRJ3-01635,0.0465,-15,0,0,0,0.9556,1.0211,Complete,2022-03-13,37835300
PRJ3-01636,0.0326,12,0,0,0,0.9684,0.9814,Complete,2026-04-23,189507100
PRJ3-01637,0.0075,15,0,0,0,0.9926,0.9844,Complete,2026-01-27,190496800
PRJ3-01638,0.1317,-3,1,0,1,0.8836,1.0027,Complete,2026-10-06,170821900
PRJ3-01639,0.0495,-6,0,0,0,0.9528,1.0079,Complete,2021-04-17,69025100
PRJ3-01640,0.2693,12,1,0,1,0.7878,0.9798,Complete,2020-12-02,48822500
PRJ3-01641,-0.007,-5,0,0,0,1.007,1.0088,Complete,2023-12-09,77566900
PRJ3-01642,0.0142,-25,0,0,0,0.986,1.0397,Complete,2024-09-05,77555800
PRJ3-01643,0.0163,-18,0,0,0,0.984,1.0328,Complete,2022-04-15,107812400
PRJ3-01644,0.0726,8,0,0,0,0.9324,0.9937,Complete,2027-08-07,305194300
PRJ3-01645,0.0064,21,0,0,0,0.9936,0.9785,Complete,2021-09-29,44030300
PRJ3-01646,0.0096,0,0,0,0,0.9905,1.0,Complete,2022-05-12,33505600
PRJ3-01647,0.0526,-17,0,0,0,0.95,1.0229,Complete,2026-09-18,315736800
PRJ3-01648,-0.028,-25,0,0,0,1.0288,1.0204,Complete,2027-05-16,255066300
PRJ3-01649,-0.0153,43,0,1,1,1.0156,0.9327,Complete,2025-03-03,88077300
PRJ3-01650,0.0672,-6,0,0,0,0.937,1.0104,Complete,2023-04-28,64166500
PRJ3-01651,0.0134,-13,0,0,0,0.9868,1.0212,Complete,2021-11-18,34124800
PRJ3-01652,0.1737,-12,1,0,1,0.852,1.011,Complete,2025-08-12,87282500
PRJ3-01653,-0.0006,1,0,0,0,1.0006,0.9989,Complete,2024-12-13,101556700
PRJ3-01654,0.1538,-15,1,0,1,0.8667,1.0153,Complete,2023-03-25,296178300
PRJ3-01655,0.0492,-5,0,0,0,0.9531,1.0062,Complete,2024-02-18,71766700
PRJ3-01656,0.1899,-5,1,0,1,0.8404,1.0066,Complete,2024-11-22,69204500
PRJ3-01657,-0.0164,8,0,0,0,1.0167,0.9849,Complete,2020-02-26,43149700
PRJ3-01658,-0.0163,47,0,1,1,1.0166,0.9597,Complete,2026-02-10,313114900
PRJ3-01659,0.0379,-16,0,0,0,0.9634,1.0267,Complete,2020-04-12,61876800
PRJ3-01660,0.0602,-25,0,0,0,0.9432,1.0292,Complete,2020-05-22,185789100
PRJ3-01661,0.0917,6,0,0,0,0.916,0.9961,Complete,2026-12-08,749374800
PRJ3-01662,0.0534,24,0,0,0,0.9493,0.9795,Complete,2023-08-11,186683400
PRJ3-01663,0.0998,-3,0,0,0,0.9093,1.0031,Complete,2024-12-01,208918600
PRJ3-01664,0.0539,31,0,1,1,0.9489,0.9764,Complete,2025-01-10,338512700
PRJ3-01665,0.1266,17,1,0,1,0.8877,0.9833,Complete,2025-04-27,86147300
PRJ3-01666,0.176,73,1,1,1,0.8503,0.9089,Complete,2025-08-11,91468000
PRJ3-01667,0.0194,29,0,0,0,0.9809,0.9543,Complete,2021-12-13,41145300
PRJ3-01668,0.0918,11,0,0,0,0.9159,0.989,Complete,2025-03-02,378944300
PRJ3-01669,0.0081,10,0,0,0,0.992,0.9915,Complete,2024-11-19,281405300
PRJ3-01670,0.0659,40,0,1,1,0.9382,0.9703,Complete,2025-03-03,181970700
PRJ3-01671,0.0422,-5,0,0,0,0.9595,1.012,Complete,2025-09-02,160814300
PRJ3-01672,0.096,-5,0,0,0,0.9124,1.0065,Complete,2025-06-22,58101600
PRJ3-01673,0.0198,4,0,0,0,0.9806,0.9958,Complete,2024-03-25,399548800
PRJ3-01674,0.0773,-23,0,0,0,0.9282,1.0257,Complete,2026-11-03,48150800
PRJ3-01675,0.0356,32,0,1,1,0.9657,0.9712,Complete,2026-12-07,432249200
PRJ3-01676,0.0336,29,0,0,0,0.9675,0.9582,Complete,2022-03-27,48410500
PRJ3-01677,-0.0378,10,0,0,0,1.0392,0.9918,Complete,2027-05-23,117260300
PRJ3-01678,0.0523,43,0,1,1,0.9503,0.9576,Complete,2026-09-20,78188700
PRJ3-01679,-0.055,12,0,0,0,1.0582,0.9863,Complete,2024-11-07,180137800
PRJ3-01680,0.0515,0,0,0,0,0.9511,1.0,Complete,2020-04-18,39388100
PRJ3-01681,0.0997,0,0,0,0,0.9093,1.0,Complete,2025-04-12,78705500
PRJ3-01682,0.0489,-6,0,0,0,0.9534,1.0061,Complete,2025-10-25,430066800
PRJ3-01683,0.0689,18,0,0,0,0.9356,0.9846,Complete,2023-05-20,138532200
PRJ3-01684,0.0898,16,0,0,0,0.9176,0.9732,Complete,2021-05-08,73489300
PRJ3-01685,0.0268,25,0,0,0,0.9739,0.9671,Complete,2024-06-03,27480600
PRJ3-01686,0.0536,27,0,0,0,0.9491,0.9304,Complete,2026-01-06,58826700
PRJ3-01687,0.0565,15,0,0,0,0.9465,0.9814,Complete,2024-04-29,83384800
PRJ3-01688,0.0468,-9,0,0,0,0.9553,1.0113,Complete,2025-03-16,465202100
PRJ3-01689,0.0793,-25,0,0,0,0.9265,1.0373,Complete,2023-04-23,143024600
PRJ3-01690,0.1215,44,1,1,1,0.8917,0.9597,Complete,2022-06-19,165977600
PRJ3-01691,0.0932,6,0,0,0,0.9148,0.9952,Complete,2026-12-07,386800600
PRJ3-01692,0.1271,30,1,1,1,0.8873,0.9682,Complete,2024-02-13,109546500
PRJ3-01693,0.0543,-1,0,0,0,0.9485,1.0011,Complete,2025-07-26,385113700
PRJ3-01694,0.0971,10,0,0,0,0.9115,0.9928,Complete,2025-05-16,112388100
PRJ3-01695,-0.0154,-23,0,0,0,1.0156,1.0237,Complete,2026-04-04,135608700
PRJ3-01696,0.0829,6,0,0,0,0.9234,0.9937,Complete,2020-03-09,469304500
PRJ3-01697,0.0369,6,0,0,0,0.9644,0.9942,Complete,2025-06-15,352348900
PRJ3-01698,0.1136,-1,1,0,1,0.898,1.0017,Complete,2025-08-04,49484500
PRJ3-01699,0.0964,13,0,0,0,0.9121,0.9763,Complete,2025-11-08,58471100
PRJ3-01700,0.1219,30,1,1,1,0.8914,0.9574,Complete,2026-01-28,103764300
PRJ3-01701,0.0069,9,0,0,0,0.9932,0.9872,Complete,2023-10-22,91607900
PRJ3-01702,0.1198,39,1,1,1,0.893,0.964,Complete,2027-07-31,124208100
PRJ3-01704,0.0863,53,0,1,1,0.9206,0.949,Complete,2024-10-12,158834000
PRJ3-01705,0.1563,56,1,1,1,0.8648,0.945,Complete,2027-03-09,202965800
PRJ3-01706,0.0424,40,0,1,1,0.9593,0.9481,Complete,2022-06-11,36776000
PRJ3-01707,0.0438,-2,0,0,0,0.958,1.0033,Complete,2023-03-26,69685200
PRJ3-01708,-0.0521,-1,0,0,0,1.055,1.0007,Complete,2021-12-15,157114300
PRJ3-01709,0.195,44,1,1,1,0.8368,0.9125,Complete,2020-02-20,105350000
PRJ3-01710,-0.0074,43,0,1,1,1.0074,0.9613,Complete,2024-12-08,47094900
PRJ3-01711,-0.0269,3,0,0,0,1.0276,0.9957,Complete,2020-08-07,180568800
PRJ3-01712,-0.0244,22,0,0,0,1.025,0.9601,Complete,2026-10-05,22518300
PRJ3-01713,0.1229,4,1,0,1,0.8905,0.9944,Complete,2026-01-15,47161100
PRJ3-01714,0.1408,-15,1,0,1,0.8766,1.0175,Complete,2027-05-18,49186600
PRJ3-01715,0.0522,-8,0,0,0,0.9504,1.0083,Complete,2026-11-22,211778500
PRJ3-01716,0.1989,58,1,1,1,0.8341,0.9356,Complete,2027-03-12,153725400
PRJ3-01717,0.1281,32,1,1,1,0.8865,0.9455,Complete,2021-06-26,45029900
PRJ3-01718,0.0993,58,0,1,1,0.9097,0.9523,Complete,2026-11-10,92520900
PRJ3-01719,0.0382,1,0,0,0,0.9632,0.9987,Complete,2021-08-14,97355000
PRJ3-01720,0.1116,4,1,0,1,0.8996,0.9966,Complete,2026-04-29,117167200
PRJ3-01721,0.0553,29,0,0,0,0.9476,0.9496,Complete,2026-07-17,118406500
PRJ3-01722,0.0268,67,0,1,1,0.9739,0.9184,Complete,2023-12-14,45212000
PRJ3-01723,0.0406,-25,0,0,0,0.9609,1.036,Complete,2024-12-14,99994100
PRJ3-01724,0.1326,9,1,0,1,0.8829,0.9877,Complete,2021-12-11,137950000
PRJ3-01725,0.0201,-14,0,0,0,0.9803,1.0108,Complete,2024-01-19,179698200
PRJ3-01726,0.0123,-19,0,0,0,0.9879,1.0273,Complete,2023-11-11,113456200
PRJ3-01727,-0.0091,-14,0,0,0,1.0092,1.0166,Complete,2026-07-08,178127500
PRJ3-01728,0.03,13,0,0,0,0.9708,0.9725,Complete,2022-03-22,31032300
PRJ3-01729,0.0721,-2,0,0,0,0.9327,1.0031,Complete,2022-11-03,90796800
PRJ3-01730,0.0857,0,0,0,0,0.9211,1.0,Complete,2027-03-11,234891300
PRJ3-01731,0.0525,16,0,0,0,0.9502,0.9807,Complete,2026-09-21,320765100
PRJ3-01732,-0.0501,-12,0,0,0,1.0528,1.0127,Complete,2021-04-06,104680400
PRJ3-01733,0.1824,57,1,1,1,0.8457,0.9579,Complete,2024-02-25,314923600
PRJ3-01734,0.0353,-6,0,0,0,0.9659,1.0057,Complete,2024-12-08,66781500
PRJ3-01735,-0.0075,-4,0,0,0,1.0076,1.0059,Complete,2025-09-20,204821400
PRJ3-01736,0.0157,12,0,0,0,0.9845,0.9829,Complete,2020-03-24,45685300
PRJ3-01737,0.0332,2,0,0,0,0.9678,0.9976,Complete,2026-11-15,25979300
PRJ3-01738,0.0955,-1,0,0,0,0.9128,1.0018,Complete,2024-02-05,86110400
PRJ3-01739,0.0355,-5,0,0,0,0.9657,1.0066,Complete,2026-08-14,92217300
PRJ3-01740,0.1556,11,1,0,1,0.8653,0.9888,Complete,2023-07-22,259013900
PRJ3-01741,-0.0279,12,0,0,0,1.0287,0.9837,Complete,2022-02-14,63306600
PRJ3-01742,0.0716,0,0,0,0,0.9332,1.0,Complete,2022-05-04,81936300
PRJ3-01743,0.0296,3,0,0,0,0.9712,0.9932,Complete,2024-03-03,140288300
PRJ3-01744,0.0559,-12,0,0,0,0.947,1.0129,Complete,2026-08-03,126905800
PRJ3-01745,-0.0023,34,0,1,1,1.0023,0.9657,Complete,2025-03-06,75093300
PRJ3-01746,0.0029,-11,0,0,0,0.9971,1.0222,Complete,2022-06-15,43534900
PRJ3-01747,0.1903,47,1,1,1,0.8401,0.9569,Complete,2022-12-28,196180700
PRJ3-01748,0.0179,-3,0,0,0,0.9824,1.0031,Complete,2025-07-05,118833000
PRJ3-01749,0.108,-13,1,0,1,0.9025,1.0233,Complete,2024-06-28,34913900
PRJ3-01750,0.0359,-11,0,0,0,0.9653,1.0244,Complete,2020-05-07,99342000
PRJ3-01751,0.033,-2,0,0,0,0.968,1.0044,Complete,2022-02-27,17596900
PRJ3-01752,0.2756,6,1,0,1,0.7839,0.9946,Complete,2026-12-19,611512700
PRJ3-01753,0.1037,34,1,1,1,0.9061,0.9714,Complete,2023-09-09,509095100
PRJ3-01754,-0.0378,-3,0,0,0,1.0392,1.005,Complete,2020-07-14,31973700
PRJ3-01755,0.101,24,1,0,1,0.9082,0.9744,Complete,2022-08-18,141992200
PRJ3-01756,0.0534,-1,0,0,0,0.9493,1.0013,Complete,2026-04-23,79996200
PRJ3-01757,0.0426,-25,0,0,0,0.9591,1.0243,Complete,2024-12-27,117544100
PRJ3-01758,-0.0196,-12,0,0,0,1.02,1.0123,Complete,2024-10-16,310762900
PRJ3-01759,0.0353,20,0,0,0,0.9659,0.972,Complete,2025-07-24,30214000
PRJ3-01760,0.0928,31,0,1,1,0.9151,0.9643,Complete,2021-05-10,93797800
PRJ3-01761,0.0066,-22,0,0,0,0.9935,1.0247,Complete,2022-09-21,44168900
PRJ3-01762,0.0625,42,0,1,1,0.9412,0.9418,Complete,2021-09-12,266021900
PRJ3-01763,0.1087,-11,1,0,1,0.9019,1.014,Complete,2023-06-16,46796700
PRJ3-01764,0.1037,-11,1,0,1,0.906,1.0117,Complete,2020-11-17,319402100
PRJ3-01765,0.078,16,0,0,0,0.9277,0.9756,Complete,2025-03-02,40352200
PRJ3-01766,0.0187,-19,0,0,0,0.9816,1.0189,Complete,2021-09-13,399748700
PRJ3-01767,-0.0305,16,0,0,0,1.0315,0.9786,Complete,2021-06-23,46019500
PRJ3-01768,0.0987,-21,0,0,0,0.9101,1.0216,Complete,2023-02-14,164404300
PRJ3-01769,0.1044,4,1,0,1,0.9055,0.9966,Complete,2027-05-01,155019000
PRJ3-01770,0.0668,-25,0,0,0,0.9374,1.0236,Complete,2025-02-23,135694500
PRJ3-01771,0.1044,-2,1,0,1,0.9054,1.0023,Complete,2023-05-28,142607100
PRJ3-01772,-0.0129,-24,0,0,0,1.0131,1.0531,Complete,2022-10-29,65356100
PRJ3-01773,0.096,10,0,0,0,0.9124,0.991,Complete,2021-07-05,314324100
PRJ3-01774,0.0115,-25,0,0,0,0.9887,1.033,Complete,2022-05-31,130544800
PRJ3-01775,0.0102,5,0,0,0,0.9899,0.9937,Complete,2026-01-22,30622500
PRJ3-01776,0.1105,43,1,1,1,0.9005,0.962,Complete,2024-12-13,142387300
PRJ3-01777,0.046,51,0,1,1,0.956,0.9556,Complete,2021-10-10,388258500
PRJ3-01778,0.0017,19,0,0,0,0.9983,0.9782,Complete,2022-10-04,167569500
PRJ3-01779,0.0248,-25,0,0,0,0.9758,1.0379,Complete,2026-01-31,31568400
PRJ3-01780,0.1152,19,1,0,1,0.8967,0.9837,Complete,2023-05-04,206851600
PRJ3-01781,0.0516,-25,0,0,0,0.9509,1.031,Complete,2020-11-25,111987000
PRJ3-01782,0.1208,9,1,0,1,0.8922,0.9917,Complete,2022-08-23,288771500
PRJ3-01783,0.1059,-3,1,0,1,0.9042,1.0034,Complete,2022-08-09,66571300
PRJ3-01784,0.05,13,0,0,0,0.9524,0.974,Complete,2020-09-25,23992800
PRJ3-01785,0.089,32,0,1,1,0.9183,0.9629,Complete,2024-06-19,138950000
PRJ3-01786,0.1068,-11,1,0,1,0.9035,1.0146,Complete,2024-07-22,295613700
