Project_ID,Project_Name,Project_Type,Region,State,Client_Type,Contract_Type,Delivery_Method,Complexity_Level,Digital_Coordination_Level,Owner_Decision_Profile,Start_Date,Snapshot_Date,Snapshot_Year,Original_Budget,Planned_Duration_Days,Planned_Percent_Complete,Actual_Percent_Complete,CPI_Snapshot,SPI_Snapshot,Cost_Variance_Pct_Snapshot,Schedule_Variance_Days_Snapshot,Labor_Productivity_Index,Procurement_Delay_Days_to_Date,Weather_Impact_Days_to_Date,Safety_Incident_Rate_to_Date,Snapshot_Data_Completeness_Pct,RFI_Count_to_Date,RFI_Count_per_10M,Avg_RFI_Response_Days,RFI_On_Time_Rate,Overdue_RFI_Rate,High_Critical_Overdue_Rate,RFI_Revision_Rate,RFI_Reopen_Rate,RFI_to_Change_Rate,Approved_Change_Value_Pct_Budget,Pending_Change_Exposure_Pct_Budget,Change_Approval_Cycle_Days,Old_Pending_Change_Rate,Forecast_Incorporation_Lag_Days,Contingency_Utilization_Pct,Revision_Loop_Rate,Workflow_Handoff_Rate,Workflow_Risk_Score_Snapshot,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC,Data_Split
PRJ3-00637,Redwood Apartments 637,Residential,Southwest,AZ,Private,Cost Plus,CMAR,Low,Moderate,Standard,2022-10-23,2023-06-25,2023,43654500,449,0.547,0.5462,0.9758,0.9771,0.0082,0,1.0637,13,11,1.002,0.9767,23,5.269,8.407,0.353,0.2522,0.0542,0.0278,0.0505,0.1076,0.0017,0.0015,15.309,0.1893,0,0.1169,0.2479,0.3854,1,0.0367,18,0,0,0,0.9646,0.9615,Complete,2024-02-02,45257900,Train
PRJ3-00638,Crescent Urban Village 638,Mixed-Use,Midwest,IL,Private,Unit Price,Design-Bid-Build,Low,Moderate,Fast,2024-09-22,2025-08-17,2025,335405400,896,0.368,0.3852,1.1075,1.0822,-0.0329,-15,0.9745,13,12,0.602,0.9836,152,4.532,7.222,0.4684,0.2131,0.0677,0.1029,0.0352,0.0756,0.0006,0.0085,18.268,0.1357,1.825,0.0865,0.169,0.3567,1,0.0546,-1,0,0,0,0.9482,1.0011,Complete,2027-03-06,353718500,Test
PRJ3-00639,Aspen Transit-Oriented Development 639,Mixed-Use,Midwest,MI,Private,Guaranteed Maximum Price,Design-Build,Moderate,High,Slow,2021-03-14,2022-10-24,2022,243630200,1066,0.553,0.5337,0.9705,0.9435,0.0355,21,1.0068,12,13,0.432,0.9843,119,4.884,5.649,0.4406,0.2766,0.0688,0.0335,0,0.1124,0.0403,0.0328,20.927,0.368,6.658,0.308,0.1782,0.4981,3,0.0687,23,0,0,0,0.9357,0.9789,Complete,2024-03-07,260359000,Train
PRJ3-00640,Redwood Apartments 640,Residential,Northeast,CT,Private,Lump Sum,Design-Build,Very High,Low,Slow,2020-04-20,2021-05-02,2021,61279800,640,0.59,0.506,0.8826,0.8344,0.0781,54,0.8405,32,2,0.43,0.96,47,7.67,13.917,0.08,0.5677,0.1284,0.2114,0.0722,0.2868,0.0566,0.072,31.224,0.3599,7.947,0.3863,0.2942,0.5396,8,0.1494,35,1,1,1,0.87,0.9481,Complete,2022-02-24,70433700,Train
PRJ3-00641,Canyon Retail Center 641,Commercial,Southwest,NM,Private,Guaranteed Maximum Price,Design-Bid-Build,High,Moderate,Slow,2024-12-20,2025-08-22,2025,32840600,675,0.363,0.3209,0.8747,0.9503,0.0595,28,0.8573,31,16,0.804,0.9629,25,7.613,10.978,0.1649,0.409,0.1245,0.165,0.0282,0.2792,0.0703,0.0378,25.319,0.3366,8.691,0.5888,0.2335,0.3606,5,0.1366,3,1,0,1,0.8798,0.9956,Complete,2026-10-29,37325400,Test
PRJ3-00642,Harbor Apartments 642,Residential,West,OR,Public,Guaranteed Maximum Price,IPD,Very High,Low,Standard,2021-01-04,2021-10-30,2021,64586100,622,0.481,0.4689,0.9586,0.9547,0.0099,8,0.8819,0,14,0.922,0.9607,44,6.813,11.045,0.2884,0.5359,0.1516,0.1574,0.0297,0.2858,0.0265,0.043,30.399,0.3587,4.245,0.5005,0.3261,0.4548,6,0.0778,25,0,0,0,0.9278,0.9614,Complete,2022-10-13,69612900,Train
PRJ3-00643,Harbor Corporate Center 643,Commercial,West,WA,Public-Private Partnership,Cost Plus,IPD,High,High,Standard,2024-03-11,2025-07-15,2025,49529700,834,0.589,0.6814,1.0381,1.12,-0.044,-77,1.0103,14,0,0.597,0.9689,31,6.259,6.863,0.3854,0.1847,0.0319,0.0043,0.0094,0.167,0.0392,0.024,21.733,0.2578,1.79,0.2789,0.1638,0.3999,2,0.0862,-24,0,0,0,0.9206,1.0296,Complete,2026-05-30,53798900,Test
PRJ3-00644,Riverside Residences 644,Residential,West,WA,Private,Lump Sum,Design-Build,Low,High,Fast,2023-05-15,2023-10-04,2023,21814900,396,0.36,0.3613,0.9542,1.0689,0.008,-1,1.0943,4,0,0.687,0.9759,24,11.002,3.501,0.5761,0.0914,0.0662,0.0817,0.0219,0.0598,0.0139,0.0166,10.396,0.1467,8.003,0.3168,0.1755,0.3019,2,0.0923,-25,0,0,0,0.9155,1.0674,Complete,2024-05-20,23827300,Train
PRJ3-00645,Granite Town Center 645,Mixed-Use,Northeast,NJ,Private,Guaranteed Maximum Price,CMAR,Very High,High,Fast,2019-01-05,2020-08-11,2020,479200900,1038,0.563,0.544,1.0033,0.976,-0.0017,20,0.9551,24,29,0.622,0.9773,240,5.008,7.521,0.2393,0.2493,0.0785,0.104,0.0168,0.1412,0.0398,0.0267,13.7,0.1819,0,0.3245,0.2055,0.4267,2,0.0861,3,0,0,0,0.9207,0.9971,Complete,2021-11-11,520471100,Train
PRJ3-00646,Granite Bridge Program 646,Heavy Civil,West,CA,Public,Lump Sum,CMAR,High,Moderate,Standard,2024-07-10,2025-10-08,2025,66297600,1286,0.354,0.334,1.0015,0.9216,0.0003,26,0.9916,27,0,0.439,0.9446,36,5.43,5.232,0.4107,0.1511,0.0865,0.0831,0.0343,0.2179,0.0682,0.0158,16.82,0.2201,1.784,0.279,0.1771,0.307,2,0.0079,31,0,1,1,0.9922,0.9765,Complete,2028-02-17,66820300,Test
PRJ3-00647,Mesa Residences 647,Residential,West,OR,Public,Cost Plus,Design-Bid-Build,Moderate,Low,Standard,2020-11-22,2021-11-29,2021,13210900,677,0.55,0.519,0.8733,0.9163,0.0784,21,0.891,0,2,0.802,0.9638,8,6.056,10.917,0.2112,0.4134,0.0983,0.1119,0.0088,0.1828,0.0273,0.0352,23.921,0.2449,5.387,0.3718,0.2394,0.2484,4,0.1559,10,1,0,1,0.8652,0.9854,Complete,2022-10-10,15269900,Train
PRJ3-00648,Cedar Civic Complex 648,Institutional,West,CA,Public,Unit Price,Design-Build,High,Low,Slow,2023-01-22,2024-04-13,2024,85920800,939,0.477,0.4542,0.9013,0.9193,0.0382,21,0.9259,31,0,0.316,0.9523,49,5.703,6.47,0.5576,0.2955,0.0743,0.1648,0.0516,0.2554,0.0591,0.0482,31.266,0.2853,1.957,0.3514,0.3288,0.5023,4,0.1081,-22,1,0,1,0.9025,1.024,Complete,2025-07-27,95205000,Validation
PRJ3-00649,Liberty Office Campus 649,Commercial,Mountain,ID,Public,Lump Sum,Design-Build,Moderate,Low,Standard,2023-03-19,2023-11-04,2023,271673300,548,0.42,0.4239,0.9109,0.931,0.0584,-2,0.8847,24,16,0.587,0.9558,128,4.712,5.218,0.4148,0.1699,0.0918,0.1616,0.0271,0.1603,0.0073,0.0195,22.14,0.2711,2.072,0.1696,0.2734,0.3808,2,0.0882,-6,0,0,0,0.919,1.0111,Complete,2024-09-11,295626000,Train
PRJ3-00650,Cedar Water Program 650,Heavy Civil,Mountain,WY,Public,Lump Sum,CMAR,Moderate,Moderate,Standard,2021-03-20,2022-07-25,2022,184938600,1178,0.418,0.4503,0.9423,1.0704,0.0361,-38,0.9966,13,5,0.695,0.9803,87,4.704,7.946,0.339,0.3245,0.0748,0.0711,0.0164,0.1177,0.0288,0.0135,12.35,0.2721,4.564,0.0769,0.0564,0.2472,2,0.0685,-14,0,0,0,0.9359,1.012,Complete,2024-05-27,197601900,Train
PRJ3-00651,Redwood Marketplace 651,Commercial,West,NV,Private,Lump Sum,Design-Build,Moderate,Low,Standard,2023-10-16,2024-08-08,2024,81236700,496,0.599,0.554,1.0952,0.9081,-0.0448,22,0.9703,15,3,0.914,0.9797,46,5.662,8.443,0.2027,0.3347,0.0925,0.1672,0.0626,0.1834,0.0301,0.0352,22.977,0.2524,6.001,0.293,0.201,0.3045,4,0.0634,23,0,0,0,0.9404,0.9557,Complete,2025-03-18,86388100,Validation
PRJ3-00652,Horizon Retail Center 652,Commercial,Northeast,CT,Public,Guaranteed Maximum Price,Design-Bid-Build,Moderate,High,Slow,2019-08-11,2020-09-04,2020,71977700,762,0.512,0.4807,1.0371,0.9075,-0.0054,24,0.9635,0,20,0.397,0.9607,36,5.002,7.703,0.4168,0.2002,0.0167,0.1231,0.0466,0.0759,0.0193,0.0212,31.269,0.3451,3.294,0.2223,0.2514,0.3512,3,0.0255,-15,0,0,0,0.9751,1.0201,Complete,2021-08-27,73813400,Train
PRJ3-00653,Granite Retail Center 653,Commercial,Mountain,UT,Private,Lump Sum,Design-Build,High,Moderate,Standard,2018-04-24,2019-04-25,2019,206026500,746,0.491,0.4471,1.0194,0.914,-0.0182,33,0.9004,0,13,0.811,0.9801,111,5.388,6.429,0.3829,0.2421,0.0549,0.1001,0.0511,0.2073,0.0242,0.0133,16.559,0.2265,4.684,0.2667,0.2086,0.4199,2,-0.0039,10,0,0,0,1.0039,0.9868,Complete,2020-05-19,205226100,Train
PRJ3-00654,Evergreen Highway Improvements 654,Heavy Civil,West,NV,Private,Cost Plus,Design-Bid-Build,Moderate,Moderate,Standard,2022-02-15,2023-05-22,2023,270529300,1131,0.408,0.39,0.9758,0.9335,0.005,20,1.0297,0,0,0.827,0.9884,141,5.212,9.611,0.2544,0.3453,0.0905,0.136,0.0324,0.0844,0.0888,0.0097,18.933,0.2776,0.61,0.3993,0.2244,0.3113,2,0.1533,-16,1,0,1,0.8671,1.0143,Complete,2025-03-06,311995900,Train
PRJ3-00655,Granite Neighborhood 655,Residential,Southwest,TX,Private,Guaranteed Maximum Price,Design-Build,High,Moderate,Slow,2018-09-12,2019-09-02,2019,61181600,813,0.437,0.445,0.9448,0.9687,0.0225,-7,0.9164,19,16,0.506,0.9679,42,6.865,14.191,0.08,0.4693,0.0838,0.158,0.0674,0.1041,0.0439,0.0317,28.344,0.4441,3.112,0.273,0.2228,0.5226,5,0.1521,12,1,0,1,0.868,0.9855,Complete,2020-12-15,70488300,Train
PRJ3-00656,Crescent Transit Program 656,Infrastructure,Midwest,OH,Private,Lump Sum,Design-Bid-Build,Very High,High,Fast,2022-07-07,2024-03-13,2024,315794900,1151,0.535,0.5005,0.863,0.9847,0.0865,40,0.9369,23,28,1.227,0.9649,187,5.922,11.138,0.1486,0.3635,0.1162,0.1231,0.0254,0.2183,0.0421,0.0452,14.016,0.1028,4.753,0.3919,0.1159,0.4533,4,0.0966,2,0,0,0,0.9119,0.9983,Complete,2025-09-02,346286700,Validation
PRJ3-00657,Aspen Office Campus 657,Commercial,Southwest,TX,Private,Cost Plus,CMAR,Low,Moderate,Standard,2020-07-06,2021-05-15,2021,55977000,756,0.415,0.4028,1.1091,0.9462,-0.0596,9,1.0363,11,1,0.427,0.9775,27,4.823,11.12,0.1962,0.3811,0.0908,0.0841,0.0364,0.0995,0,0.0026,20.798,0.2779,1.592,0.1854,0.2283,0.3101,2,-0.0526,25,0,0,0,1.0555,0.968,Complete,2022-08-26,53033200,Train
PRJ3-00658,Evergreen Housing 658,Residential,West,OR,Public,Guaranteed Maximum Price,Design-Bid-Build,High,High,Slow,2022-01-08,2022-10-10,2022,72828200,715,0.385,0.3724,0.9753,0.9679,-0.0051,9,0.9898,0,0,1.035,0.9659,15,2.06,11.75,0.186,0.4989,0.1239,0.1568,0.0531,0.2098,0.0621,0.0478,34.199,0.3848,7.876,0.3205,0.3063,0.4963,6,0.0869,45,0,1,1,0.9201,0.9408,Complete,2024-02-07,79155100,Train
PRJ3-00659,Redwood Bridge Program 659,Heavy Civil,Northeast,NJ,Private,Cost Plus,Design-Build,Moderate,High,Standard,2022-04-08,2023-07-02,2023,233389300,895,0.503,0.5061,1.0483,1.0471,-0.0204,-3,0.9541,2,17,0.298,1.0,102,4.37,7.994,0.3571,0.3898,0.0897,0.0561,0.0463,0.1662,0.0302,0.0088,14.1,0.1615,4.917,0.2852,0.1626,0.3173,2,-0.0119,20,0,0,0,1.0121,0.9781,Complete,2024-10-09,230605600,Train
PRJ3-00660,Lakeview Office Campus 660,Commercial,West,WA,Private,Cost Plus,Design-Bid-Build,Very High,Moderate,Standard,2020-08-22,2021-09-01,2021,47826300,772,0.486,0.4391,0.8136,0.8643,0.1094,36,0.9714,30,4,1.028,0.9425,4,0.836,11.22,0.08,0.4686,0.1202,0.208,0.0577,0.2702,0.0178,0.0365,22.381,0.3207,8.369,0.4897,0.3051,0.3615,5,0.1631,25,1,0,1,0.8598,0.9686,Complete,2022-10-28,55625200,Train
PRJ3-00661,Harbor Corporate Center 661,Commercial,Southwest,AZ,Public,Guaranteed Maximum Price,Design-Bid-Build,High,Low,Fast,2022-02-04,2022-08-21,2022,80644400,435,0.457,0.4352,0.9296,0.993,0.0378,9,0.9508,41,4,1.043,0.9554,50,6.2,9.7,0.2209,0.411,0.1089,0.162,0.0804,0.2151,0.0525,0.0279,23.014,0.3521,4.365,0.4043,0.2267,0.4216,4,0.1234,22,1,0,1,0.8901,0.9519,Complete,2023-05-07,90598800,Train
PRJ3-00662,Gateway Highway Improvements 662,Heavy Civil,West,WA,Private,Cost Plus,CMAR,Moderate,Moderate,Standard,2018-10-20,2019-10-12,2019,262378000,893,0.4,0.4068,1.0204,0.9719,-0.0113,-6,0.9566,3,3,0.909,0.9782,131,4.993,7.87,0.388,0.3027,0.0564,0.0871,0.0186,0.1406,0.0412,0.0285,19.47,0.2824,7.624,0.2395,0.138,0.2913,3,0.0154,-22,0,0,0,0.9848,1.0253,Complete,2021-03-09,266414400,Train
PRJ3-00663,Canyon Bridge Program 663,Heavy Civil,Southeast,GA,Private,Guaranteed Maximum Price,Design-Build,High,Moderate,Standard,2020-12-23,2022-04-02,2022,109772100,995,0.468,0.5023,1.0068,1.062,-0.0151,-34,0.9779,1,9,0.792,0.9743,74,6.741,11.322,0.2221,0.3416,0.0593,0.0519,0.0443,0.2384,0.0313,0.0161,5,0.0587,7.163,0.3705,0.1411,0.3383,3,0.0428,-25,0,0,0,0.9589,1.0258,Complete,2023-08-20,114475100,Train
PRJ3-00664,Aspen Logistics Center 664,Industrial,Northeast,NJ,Public-Private Partnership,Cost Plus,CMAR,Very High,High,Standard,2024-08-15,2025-09-09,2025,253190200,959,0.407,0.4013,0.9745,0.9644,0.0069,5,0.9995,20,17,0.692,0.9864,144,5.687,9.484,0.3412,0.4002,0.0942,0.1402,0.0569,0.1994,0.0348,0.015,24.729,0.3103,0,0.4815,0.2588,0.4155,3,0.0275,41,0,1,1,0.9732,0.959,Complete,2027-05-12,260153500,Test
PRJ3-00665,Canyon Water Program 665,Heavy Civil,West,NV,Public,Guaranteed Maximum Price,Design-Build,High,Moderate,Standard,2019-07-03,2021-02-03,2021,258648800,1443,0.403,0.3494,0.9222,0.9261,0.0435,77,1.0029,0,9,0.934,0.9786,123,4.755,9.575,0.2083,0.3685,0.0795,0.1738,0.0627,0.1657,0.0157,0.0244,8.914,0.1322,4.623,0.5218,0.1051,0.2605,3,0.0046,-25,0,0,0,0.9954,1.0176,Complete,2023-05-21,259836500,Train
PRJ3-00666,Crescent Earthworks Package 666,Heavy Civil,Southwest,TX,Public,Lump Sum,CMAR,Low,Moderate,Standard,2018-10-16,2020-04-28,2020,136997500,1110,0.505,0.4714,0.9591,0.9738,0.0136,37,0.8845,10,6,0.713,0.9753,50,3.65,6.931,0.4492,0.3579,0.0915,0.0595,0.031,0.1221,0.0271,0,19.741,0.2941,1.6,0.4708,0.1521,0.2827,1,0.0497,-7,0,0,0,0.9526,1.0063,Complete,2021-10-23,143811200,Train
PRJ3-00667,Harbor Utility Corridor 667,Infrastructure,West,CA,Public,Unit Price,IPD,Moderate,Moderate,Standard,2018-09-21,2019-10-25,2019,265072300,1032,0.387,0.3802,1.019,0.9994,0.003,7,1.0601,11,0,0.435,0.9729,113,4.263,4.966,0.5358,0.2604,0.0535,0.1001,0.0083,0.1813,0.0441,0.0067,27.243,0.2726,2.967,0.2926,0.2294,0.2786,2,0.0822,2,0,0,0,0.924,0.9981,Complete,2021-07-21,286862400,Train
PRJ3-00668,Riverside Water Program 668,Heavy Civil,Southeast,NC,Private,Lump Sum,CMAR,Moderate,Moderate,Standard,2023-07-10,2024-08-14,2024,167543400,1070,0.375,0.3624,0.9492,0.9309,0.0329,14,0.9678,19,17,0.177,0.9703,69,4.118,7.099,0.3874,0.2773,0.0732,0.0499,0.0508,0.0552,0.055,0,17.201,0.2755,9.985,0.2777,0.2048,0.3282,2,0.0777,35,0,1,1,0.9279,0.9683,Complete,2026-07-19,180556200,Validation
PRJ3-00669,Horizon Marketplace 669,Commercial,Northeast,NY,Private,Lump Sum,Design-Bid-Build,Moderate,Moderate,Fast,2025-01-16,2025-10-23,2025,91204700,672,0.417,0.4386,1.0129,1.0213,0.0083,-15,1.0617,17,18,0.712,1.0,40,4.386,2,0.5779,0.0523,0.0368,0.1137,0.0697,0.1613,0.0164,0.0007,20.531,0.2449,6.681,0.3264,0.2079,0.2787,1,0.027,-25,0,0,0,0.9737,1.0386,Complete,2026-10-25,93668800,Test
PRJ3-00670,Canyon Utility Corridor 670,Infrastructure,Southwest,TX,Public,Cost Plus,IPD,High,Moderate,Standard,2023-03-25,2024-11-19,2024,296847100,1085,0.558,0.5457,1.0076,0.9927,0.0033,13,0.9842,18,1,0.872,0.972,157,5.289,7.427,0.3987,0.3168,0.1316,0.1757,0.0645,0.1158,0.0599,0.0238,22.162,0.2276,8.099,0.355,0.3092,0.3484,4,0.0026,3,0,0,0,0.9974,0.9972,Complete,2026-03-17,297615500,Validation
PRJ3-00672,Liberty Corporate Center 672,Commercial,Midwest,MN,Private,Lump Sum,Design-Build,Low,Low,Slow,2024-10-18,2025-06-13,2025,42670600,633,0.377,0.3224,0.9226,0.8765,0.0214,35,0.9442,14,26,0.261,0.9761,17,3.984,2,0.5901,0.1346,0.0222,0.1289,0.0485,0.0671,0,0.0083,23.458,0.2491,3.675,0.0927,0.2768,0.3681,2,0.0328,20,0,0,0,0.9682,0.9694,Complete,2026-08-02,44071400,Test
PRJ3-00673,Redwood Distribution Hub 673,Industrial,Midwest,MN,Private,Unit Price,Design-Bid-Build,Moderate,High,Slow,2021-11-08,2022-10-24,2022,61234800,745,0.471,0.492,1.0421,1.0137,0.0032,-16,0.995,18,16,1.097,0.9692,33,5.389,4.95,0.4299,0.1458,0.0732,0.0513,0.0163,0.02,0.0422,0.0322,28.966,0.3598,9.214,0.1942,0.2589,0.3577,4,-0.0093,15,0,0,0,1.0094,0.9803,Complete,2023-12-08,60667000,Train
PRJ3-00674,Harbor Water Program 674,Heavy Civil,West,CA,Public-Private Partnership,Guaranteed Maximum Price,Design-Build,High,Low,Standard,2019-07-06,2020-10-20,2020,106471100,1164,0.406,0.3746,0.8833,0.9135,0.0368,37,0.983,15,4,0.435,0.9593,65,6.105,10.552,0.262,0.3888,0.077,0.1892,0.082,0.2074,0.0422,0.029,22.24,0.2641,5.517,0.3019,0.3082,0.2892,4,0.1266,16,1,0,1,0.8876,0.9864,Complete,2022-09-28,119954200,Train
PRJ3-00675,Summit Marketplace 675,Commercial,West,WA,Private,Guaranteed Maximum Price,Design-Build,Moderate,High,Fast,2019-11-06,2020-06-19,2020,81641700,509,0.445,0.4723,1.107,1.0763,-0.0188,-14,1.0009,0,4,0.589,0.9802,41,5.022,3.599,0.6123,0.1927,0.015,0.1346,0.0353,0.0812,0.0315,0.0152,15.725,0.2314,4.597,0.1354,0.2219,0.3054,2,0.0288,46,0,1,1,0.972,0.9171,Complete,2021-05-14,83989400,Train
PRJ3-00676,Redwood Housing 676,Residential,West,CA,Private,Guaranteed Maximum Price,CMAR,Moderate,Moderate,Slow,2018-11-19,2019-07-01,2019,27217600,484,0.463,0.4482,0.9178,0.9581,0.0433,7,0.9724,2,6,0.515,0.972,4,1.47,13.242,0.0851,0.4683,0.1222,0.0659,0.0416,0.1431,0.0274,0.0294,31.405,0.4749,4.235,0.3159,0.2033,0.3611,5,0.1442,-9,1,0,1,0.874,1.0189,Complete,2020-03-08,31142100,Train
PRJ3-00677,Horizon Water Program 677,Heavy Civil,Southwest,NM,Private,Cost Plus,CMAR,Moderate,Moderate,Standard,2021-10-13,2023-01-10,2023,351145800,1092,0.416,0.3827,0.9949,0.9201,-0.0049,36,0.9458,16,4,0.194,0.9503,170,4.841,11.028,0.2037,0.3526,0.0774,0.1657,0.035,0.0984,0.0036,0.0112,14.771,0.2092,6.516,0.2782,0.1798,0.2429,3,0.0366,29,0,0,0,0.9647,0.9741,Complete,2024-11-07,364001900,Train
PRJ3-00678,Summit Logistics Center 678,Industrial,West,NV,Public,Guaranteed Maximum Price,Design-Bid-Build,Moderate,Moderate,Fast,2022-09-16,2023-10-06,2023,45644800,737,0.523,0.5325,1.022,1.042,-0.0183,-7,0.9552,5,8,0.421,0.9582,9,1.972,2.518,0.6493,0.1033,0.0144,0,0.0385,0.0802,0.0207,0.0139,8.206,0.1653,0.984,0.1222,0.0577,0.3103,1,0.0206,-25,0,0,0,0.9799,1.0351,Complete,2024-08-28,46582800,Train
PRJ3-00679,Horizon Process Plant 679,Industrial,West,CA,Public-Private Partnership,Unit Price,CMAR,High,Moderate,Fast,2023-06-26,2024-10-01,2024,260539100,966,0.48,0.4909,0.8708,0.9812,0.0811,-11,0.9874,26,15,0.583,0.9852,117,4.491,4.082,0.5514,0.1572,0.0726,0.1561,0.0512,0.2169,0.0323,0.004,16.679,0.0914,1.606,0.2694,0.2926,0.3861,1,0.1248,31,1,1,1,0.889,0.9689,Complete,2026-03-19,293059800,Validation
PRJ3-00680,Mesa Transit Program 680,Infrastructure,Mountain,UT,Private,Lump Sum,Design-Build,High,Moderate,Standard,2020-02-11,2021-09-20,2021,188600000,1511,0.389,0.3588,0.9695,0.9319,0.0032,46,1.0203,16,17,0.239,0.9521,113,5.992,5.933,0.1886,0.1524,0.0534,0.1893,0.0678,0.1967,0.0336,0.0244,22.987,0.2973,1.901,0.5045,0.2664,0.4101,2,0.0749,-11,0,0,0,0.9303,1.0073,Complete,2024-03-21,202730100,Train
PRJ3-00681,Riverside Town Center 681,Mixed-Use,Mountain,UT,Public,Cost Plus,Design-Build,Moderate,Moderate,Slow,2017-12-21,2019-04-21,2019,164429300,1062,0.458,0.3672,0.8347,0.8086,0.0475,96,0.8519,0,17,0.406,0.9362,79,4.804,9.377,0.3275,0.4071,0.1012,0.1053,0.0283,0.1221,0.0307,0.0278,19.128,0.3928,5.879,0.1977,0.2928,0.4083,4,0.054,47,0,1,1,0.9487,0.9576,Complete,2021-01-03,173312700,Train
PRJ3-00682,Copper Public Works Program 682,Infrastructure,Southeast,VA,Private,Cost Plus,CMAR,Very High,Moderate,Fast,2019-08-02,2021-08-01,2021,257904500,1443,0.506,0.3927,0.9425,0.8216,0.0242,164,0.8767,28,19,0.797,0.9549,151,5.855,7.585,0.3226,0.3902,0.0704,0.1775,0.0714,0.1943,0.0486,0.0114,30.039,0.3709,3.844,0.4381,0.2881,0.3726,3,0.0683,31,0,1,1,0.9361,0.979,Complete,2023-08-15,275519700,Train
PRJ3-00683,Northstar Medical Center 683,Institutional,Mountain,WY,Private,Unit Price,Design-Build,Low,Low,Slow,2018-04-08,2019-05-12,2019,80028500,787,0.508,0.4657,0.9425,0.9145,0.0575,33,0.9631,27,12,0.494,0.9658,46,5.748,6.808,0.5662,0.3535,0.0561,0.0403,0.0316,0.072,0.0072,0.0374,11.751,0.0237,1.859,0.2852,0.1017,0.4104,3,0.0887,-2,0,0,0,0.9185,1.0025,Complete,2020-06-01,87126700,Train
PRJ3-00684,Canyon Retail Center 684,Commercial,Southeast,GA,Private,Lump Sum,Design-Bid-Build,Low,High,Standard,2022-10-02,2023-08-15,2023,48043400,540,0.588,0.5903,1.0128,1.027,-0.003,-1,1.1596,15,15,0.38,0.9868,22,4.579,9.841,0.207,0.3317,0.0373,0.0174,0.0109,0.0901,0.02,0.0077,22.718,0.2181,2.712,0.3234,0.2293,0.1438,2,-0.0416,-9,0,0,0,1.0434,1.0169,Complete,2024-03-16,46043500,Train
PRJ3-00685,Crescent Public Works Program 685,Infrastructure,Northeast,NJ,Private,Guaranteed Maximum Price,CMAR,Moderate,Low,Fast,2022-12-16,2024-05-18,2024,372092400,1255,0.414,0.3868,1.0111,0.9211,-0.0026,34,0.9502,20,18,0.311,0.9807,188,5.053,5.432,0.4897,0.1731,0.0806,0.0374,0.0161,0.1656,0.032,0.0321,10.434,0.2008,0,0.1599,0.07,0.3246,2,0.0188,-5,0,0,0,0.9815,1.004,Complete,2026-05-19,379087300,Validation
PRJ3-00686,Copper Distribution Hub 686,Industrial,Southeast,GA,Private,Cost Plus,CMAR,High,Moderate,Slow,2021-12-07,2023-01-01,2023,161975600,905,0.431,0.4019,0.7775,0.9081,0.1277,26,0.9577,12,2,0.007,0.9573,85,5.248,12.391,0.3228,0.4925,0.1153,0.0676,0.049,0.1211,0.0207,0.0385,18.662,0.2382,7.713,0.4232,0.1865,0.3712,5,0.1669,11,1,0,1,0.857,0.988,Complete,2024-06-10,189002500,Train
PRJ3-00687,Evergreen Marketplace 687,Commercial,Midwest,MI,Private,Guaranteed Maximum Price,Design-Bid-Build,Low,Moderate,Standard,2022-02-15,2023-01-28,2023,35446600,700,0.496,0.5324,1.0886,1.081,-0.0415,-25,1.0209,16,14,0.53,0.9817,12,3.385,8.576,0.3349,0.3737,0.0451,0.1068,0.0445,0.02,0.0267,0.0139,6.207,0.1189,3.168,0.2301,0.0702,0.3176,2,-0.0085,-20,0,0,0,1.0086,1.0294,Complete,2023-12-27,35145500,Train
PRJ3-00688,Redwood Medical Center 688,Institutional,Northeast,NY,Private,Unit Price,IPD,High,Moderate,Standard,2020-04-02,2021-08-11,2021,140922100,885,0.561,0.5707,0.9328,0.9816,0.0257,-9,0.9241,46,22,0.609,0.9745,77,5.464,8.414,0.2386,0.258,0.0864,0.0443,0.0206,0.0351,0.0077,0.0035,24.498,0.3319,8.559,0.2224,0.1936,0.5,3,0.0365,54,0,1,1,0.9648,0.9425,Complete,2022-10-28,146059100,Train
PRJ3-00689,Harbor Highway Improvements 689,Heavy Civil,Midwest,MN,Public-Private Partnership,Guaranteed Maximum Price,Design-Bid-Build,High,Low,Standard,2023-03-05,2024-10-24,2024,295515600,1360,0.441,0.4017,0.9244,0.9244,0.0245,53,0.8959,36,18,0.516,0.976,174,5.888,12.171,0.2504,0.4102,0.1187,0.1441,0.0659,0.2335,0.0422,0.0123,19.705,0.3403,1.751,0.2126,0.2228,0.4119,3,0.0705,-6,0,0,0,0.9342,1.0044,Complete,2026-11-18,316336200,Validation
PRJ3-00690,Copper Distribution Hub 690,Industrial,Midwest,MO,Public,Unit Price,CMAR,Moderate,High,Standard,2019-11-07,2021-01-26,2021,408088800,870,0.513,0.515,0.9838,0.9799,-0.0167,-2,0.9013,29,18,0.645,0.968,190,4.656,6.833,0.3718,0.3232,0.1042,0.0192,0.0079,0.1322,0.0421,0,27.671,0.2725,1.305,0.1716,0.2068,0.3898,2,0.076,-4,0,0,0,0.9293,1.0046,Complete,2022-03-22,439123700,Train
